Name,Age,Major,GPA
Student4073,24,History,3.08
Student3132,18,History,2.85
Student1904,23,Mechanical Engineering,3.11
Student5071,24,History,3.15
Student6665,22,Biology,3.15
Student9361,22,English,3.93
Student7328,23,English,3.63
Student473,19,History,3.08
Student9030,24,History,3.07
Student2341,19,Biology,3.89
Student4925,24,Biology,2.98
Student6072,23,Computer Science,3.58
Student4262,19,Psychology,2.56
Student9213,22,English,2.95
Student6061,18,Mechanical Engineering,3.92
Student4580,18,English,2.71
Student7396,20,History,3.36
Student6553,24,Psychology,2.87
Student873,22,History,3.47
Student6343,22,Mechanical Engineering,2.86
Student346,23,Biology,3.04
Student9016,23,Mechanical Engineering,2.75
Student1798,22,History,3.09
Student7165,21,English,3.22
Student718,18,English,3.26
Student4509,18,Computer Science,2.52
Student8688,21,History,3.29
Student4857,22,Computer Science,2.9
Student1372,22,History,3.21
Student3065,19,Psychology,3.88
Student5658,21,Computer Science,3.72
Student2953,22,Psychology,3.0
Student5932,19,Psychology,3.61
Student7362,20,Psychology,3.28
Student36,19,Psychology,3.7
Student4566,23,Mechanical Engineering,2.82
Student4663,21,Computer Science,3.78
Student1688,24,Computer Science,3.58
Student6537,19,Mechanical Engineering,3.24
Student7675,22,History,2.76
Student2119,24,English,3.48
Student6106,21,Psychology,3.84
Student2699,24,History,3.78
Student8737,23,English,3.74
Student9476,18,Psychology,3.23
Student9635,20,History,2.58
Student3869,20,Mechanical Engineering,3.05
Student3557,23,Computer Science,2.58
Student4326,21,Computer Science,3.36
Student9418,21,Biology,3.86
Student71,24,Mechanical Engineering,3.35
Student4320,23,History,3.19
Student7274,23,English,3.91
Student2955,19,English,3.45
Student114,24,Computer Science,2.54
Student516,24,Psychology,3.04
Student4896,21,English,3.14
Student7401,18,Psychology,3.43
Student2823,19,Biology,3.02
Student9436,19,English,3.03
Student9218,22,Psychology,3.41
Student3264,20,Computer Science,3.33
Student3538,23,Computer Science,3.74
Student6785,20,Psychology,3.14
Student5643,21,Computer Science,2.75
Student8079,18,English,2.73
Student5674,22,Mechanical Engineering,3.59
Student5709,18,English,3.33
Student5175,19,English,3.27
Student4246,20,English,2.84
Student9809,21,English,3.86
Student6052,20,Computer Science,3.53
Student8452,21,Psychology,2.82
Student450,22,Computer Science,3.04
Student586,22,Biology,3.49
Student7172,19,Mechanical Engineering,3.57
Student1381,24,Biology,3.08
Student8378,23,Mechanical Engineering,3.88
Student8809,20,Psychology,3.08
Student2136,18,Psychology,3.09
Student872,20,History,3.51
Student5477,24,Psychology,3.27
Student3002,22,Psychology,2.74
Student5471,20,History,3.17
Student6923,18,English,3.67
Student3709,21,Mechanical Engineering,2.86
Student1278,19,Psychology,2.58
Student4755,18,English,3.21
Student9618,19,History,3.98
Student1838,19,Mechanical Engineering,3.89
Student1143,19,English,3.4
Student4536,24,English,3.16
Student3636,24,Psychology,2.62
Student295,18,Mechanical Engineering,2.73
Student5999,24,Mechanical Engineering,3.76
Student5451,19,Psychology,2.53
Student7801,19,Biology,3.05
Student9039,21,History,3.32
Student9571,19,English,2.71
Student5388,24,English,3.07
Student9199,19,Biology,3.13
Student6891,23,History,2.85
Student5563,21,Biology,3.64
Student6966,19,Biology,3.3
Student4234,21,English,3.48
Student1236,22,Computer Science,3.25
Student4616,22,English,2.76
Student9540,19,Biology,3.08
Student504,20,History,2.72
Student712,24,Psychology,3.72
Student7962,18,History,4.0
Student1169,22,Mechanical Engineering,2.65
Student7066,23,Mechanical Engineering,3.0
Student3306,19,English,3.07
Student9130,20,Psychology,2.98
Student7898,23,Psychology,3.01
Student5943,20,Mechanical Engineering,2.52
Student1940,19,English,3.08
Student5237,22,Biology,3.92
Student3887,18,History,3.5
Student2139,18,Psychology,3.17
Student2249,21,English,2.74
Student8388,21,English,3.27
Student7304,20,Mechanical Engineering,3.72
Student786,22,Computer Science,3.79
Student9502,18,Biology,2.56
Student8519,18,Psychology,3.89
Student1494,19,Computer Science,3.6
Student6103,18,Mechanical Engineering,3.37
Student2149,24,History,3.36
Student6780,18,Mechanical Engineering,2.8
Student9898,22,Mechanical Engineering,3.03
Student7597,18,English,2.99
Student1696,18,History,3.87
Student3192,18,Computer Science,2.98
Student7547,22,Psychology,3.93
Student2627,19,History,3.34
Student6249,19,Mechanical Engineering,3.34
Student9996,18,Computer Science,3.97
Student8424,24,Psychology,3.33
Student4817,21,History,3.58
Student567,24,Computer Science,2.61
Student7843,23,History,2.76
Student9899,22,History,2.87
Student1075,21,Mechanical Engineering,3.21
Student5286,23,History,3.69
Student8825,22,Psychology,3.13
Student907,21,History,3.49
Student210,22,Biology,2.82
Student1974,23,Computer Science,2.64
Student2250,18,Biology,3.54
Student7987,24,English,3.9
Student8562,18,English,2.58
Student3932,23,History,2.71
Student6802,23,History,2.67
Student2919,24,English,3.02
Student2224,20,Mechanical Engineering,3.72
Student2542,20,History,3.46
Student6138,18,Mechanical Engineering,2.67
Student7577,22,Biology,4.0
Student5422,24,Mechanical Engineering,2.82
Student6209,22,History,3.1
Student2432,24,Mechanical Engineering,3.72
Student7666,22,Computer Science,3.92
Student7366,24,Mechanical Engineering,3.26
Student4062,24,English,2.64
Student2764,18,History,3.88
Student6887,23,English,3.63
Student6890,19,History,2.76
Student2218,20,Computer Science,2.78
Student4448,19,Biology,3.42
Student5661,23,Mechanical Engineering,3.63
Student801,20,Mechanical Engineering,3.57
Student3875,18,History,2.92
Student9921,19,Biology,2.84
Student9904,20,English,3.06
Student3075,18,Mechanical Engineering,3.02
Student5567,18,Psychology,2.92
Student6275,24,English,2.99
Student4248,24,Mechanical Engineering,3.23
Student6114,24,Biology,2.96
Student2449,21,Psychology,2.98
Student3362,18,Mechanical Engineering,3.83
Student7604,22,English,3.41
Student9691,22,English,3.68
Student6197,23,History,2.74
Student7749,18,English,3.94
Student3607,18,Biology,2.63
Student5387,21,Mechanical Engineering,3.2
Student9743,22,Computer Science,2.91
Student5573,18,English,2.54
Student6862,21,Psychology,2.51
Student5073,22,Mechanical Engineering,3.85
Student3656,18,English,3.22
Student6654,24,History,3.13
Student8189,18,Mechanical Engineering,3.87
Student4493,23,History,2.91
Student885,22,Computer Science,3.72
Student7718,21,Computer Science,3.13
Student6970,18,Computer Science,2.93
Student6384,23,Psychology,2.71
Student8642,24,English,3.58
Student3979,23,History,3.42
Student6585,23,Mechanical Engineering,2.67
Student5703,20,Computer Science,2.61
Student7657,18,English,3.71
Student345,23,Biology,3.62
Student1884,18,Computer Science,3.03
Student1217,20,History,2.71
Student3998,24,Psychology,2.93
Student2365,18,Psychology,3.57
Student8105,20,Psychology,3.88
Student8364,18,History,3.6
Student7264,20,Computer Science,2.74
Student796,18,Psychology,3.32
Student5411,21,English,3.23
Student6367,18,Psychology,3.21
Student2089,24,Biology,3.15
Student70,22,History,3.54
Student3717,19,Psychology,3.94
Student2582,20,History,2.65
Student1753,19,Biology,3.33
Student4807,23,Biology,3.36
Student4153,21,Computer Science,2.82
Student5333,20,English,3.91
Student7541,18,Mechanical Engineering,2.75
Student5817,24,Psychology,2.6
Student5860,20,English,3.65
Student8308,24,History,3.75
Student9496,21,Biology,3.31
Student9506,22,Computer Science,2.62
Student9739,20,Psychology,3.75
Student2325,23,History,3.34
Student2635,18,Biology,3.25
Student8176,22,Mechanical Engineering,2.57
Student9365,23,Computer Science,3.22
Student9050,23,Computer Science,2.71
Student5503,23,Psychology,3.75
Student3429,22,English,3.76
Student8434,22,English,3.7
Student7959,21,Psychology,2.92
Student7,21,History,3.78
Student8463,19,Computer Science,3.34
Student5526,18,History,3.66
Student8988,20,Biology,2.63
Student2623,23,Mechanical Engineering,4.0
Student22,23,Psychology,3.17
Student6009,24,English,2.57
Student3341,23,Mechanical Engineering,3.24
Student8626,20,Computer Science,3.74
Student3519,19,Psychology,3.93
Student1898,24,Psychology,2.62
Student5689,18,Psychology,3.75
Student6627,22,History,2.58
Student1225,21,History,3.95
Student5737,19,History,3.31
Student1622,20,English,3.26
Student3683,19,Mechanical Engineering,3.62
Student4377,22,History,2.98
Student7629,18,History,3.31
Student9834,22,Psychology,3.96
Student3989,23,Mechanical Engineering,3.62
Student7568,22,Psychology,3.23
Student2741,22,Computer Science,3.27
Student3852,19,History,3.32
Student7638,21,Biology,3.2
Student4333,22,Psychology,2.61
Student3163,19,Computer Science,3.36
Student2780,21,English,3.11
Student4827,19,History,3.98
Student3366,18,Psychology,3.47
Student8849,18,Biology,3.63
Student2735,24,History,2.88
Student7251,18,Mechanical Engineering,2.68
Student1297,20,Computer Science,2.79
Student1755,24,Mechanical Engineering,2.6
Student4315,23,Computer Science,3.41
Student7753,18,History,3.42
Student9592,20,Psychology,2.79
Student9789,20,English,3.66
Student4714,22,Psychology,3.45
Student909,22,English,3.17
Student3851,22,History,3.65
Student5027,19,Biology,3.65
Student4225,18,Mechanical Engineering,3.65
Student8006,18,Mechanical Engineering,3.1
Student366,19,Computer Science,3.64
Student8148,21,Biology,3.28
Student1802,21,Psychology,2.99
Student6671,23,History,3.47
Student6360,24,English,3.92
Student6726,23,English,3.91
Student2411,18,Mechanical Engineering,3.45
Student4754,21,Psychology,3.4
Student5972,18,Computer Science,3.53
Student3013,20,Computer Science,3.01
Student9802,23,English,3.28
Student8943,24,Psychology,2.59
Student2378,20,History,3.29
Student6949,20,Psychology,3.23
Student7284,24,History,3.44
Student1757,23,Mechanical Engineering,2.95
Student5214,21,Biology,3.04
Student7399,24,History,2.67
Student4398,22,English,2.54
Student1228,19,Psychology,2.71
Student8577,22,Psychology,3.51
Student5696,24,History,3.81
Student4608,24,Psychology,3.35
Student8204,22,Computer Science,3.88
Student2505,21,History,2.94
Student9625,19,Computer Science,2.79
Student3606,23,Biology,3.02
Student3344,22,English,2.95
Student911,22,Mechanical Engineering,3.65
Student6948,19,Mechanical Engineering,2.84
Student7544,24,English,3.12
Student1729,20,Mechanical Engineering,3.7
Student6906,22,Psychology,3.97
Student7902,21,Biology,3.09
Student6856,24,Mechanical Engineering,3.02
Student2663,23,Computer Science,2.92
Student5262,19,Computer Science,3.52
Student4968,22,Biology,3.99
Student7298,21,Psychology,3.35
Student4793,18,Psychology,2.71
Student6652,18,Computer Science,2.5
Student6657,21,Computer Science,3.48
Student8159,23,Computer Science,2.56
Student3229,23,Psychology,3.11
Student3484,18,Computer Science,2.54
Student3846,20,Mechanical Engineering,2.86
Student5257,24,History,3.45
Student59,21,Computer Science,2.94
Student4019,24,English,3.3
Student4711,23,English,3.23
Student2935,24,Mechanical Engineering,3.27
Student5012,22,Computer Science,3.96
Student9027,18,History,2.82
Student1781,22,Biology,3.89
Student1070,18,English,2.69
Student5455,22,English,3.37
Student8949,24,Mechanical Engineering,2.9
Student4609,20,Psychology,2.66
Student2025,20,English,3.16
Student3015,19,Psychology,2.61
Student6930,23,Computer Science,3.61
Student9815,24,History,2.79
Student3973,22,Psychology,2.73
Student487,18,History,3.4
Student4420,20,Mechanical Engineering,3.35
Student4406,21,English,3.84
Student8882,21,Biology,2.58
Student9238,20,Computer Science,3.61
Student294,23,Computer Science,3.77
Student1646,20,History,3.07
Student1990,18,Biology,2.84
Student7371,22,English,3.24
Student3159,24,Biology,2.7
Student6408,24,Mechanical Engineering,2.53
Student4166,22,Computer Science,2.62
Student1161,19,History,3.52
Student5772,21,English,2.78
Student8914,18,Psychology,3.14
Student2130,21,Computer Science,3.81
Student3792,22,Psychology,3.87
Student2466,21,Biology,2.56
Student5118,20,Biology,3.21
Student7122,22,English,3.63
Student8950,22,English,3.44
Student3676,24,Mechanical Engineering,2.58
Student584,18,Computer Science,2.9
Student1984,19,Biology,3.62
Student4617,24,English,2.88
Student5406,19,Computer Science,3.23
Student4004,20,History,3.41
Student3539,23,Psychology,3.99
Student9074,19,History,2.53
Student8979,19,History,3.41
Student4408,24,Computer Science,2.83
Student3286,20,Computer Science,2.78
Student6882,18,English,3.8
Student7954,21,History,3.71
Student3184,23,Biology,3.7
Student4865,20,History,2.92
Student8169,19,Computer Science,2.78
Student4049,18,Biology,2.64
Student9240,22,English,3.61
Student4064,18,English,3.58
Student6028,20,English,2.57
Student3706,21,English,3.82
Student5139,24,Biology,3.88
Student6463,19,Psychology,3.23
Student2931,22,History,3.63
Student4403,22,Mechanical Engineering,3.78
Student6151,20,Computer Science,2.88
Student6811,23,Psychology,3.66
Student7782,20,History,3.8
Student6268,21,Biology,3.14
Student2210,22,Computer Science,2.66
Student6253,20,Biology,2.56
Student4199,21,Psychology,3.05
Student8702,22,History,3.25
Student7612,24,Psychology,3.19
Student8428,24,English,2.63
Student1538,19,English,3.5
Student8539,22,English,3.89
Student8846,22,English,3.46
Student686,22,Mechanical Engineering,2.87
Student2059,21,Computer Science,3.51
Student4175,22,Mechanical Engineering,3.94
Student5437,19,Computer Science,3.04
Student568,23,Psychology,2.98
Student973,21,Biology,3.1
Student4512,24,Mechanical Engineering,2.89
Student6246,22,Biology,2.81
Student5758,24,Biology,3.8
Student1395,20,Mechanical Engineering,3.27
Student1629,20,History,3.85
Student8795,24,Biology,3.13
Student2609,19,History,3.97
Student5154,24,History,2.56
Student4178,18,History,3.6
Student7596,20,Mechanical Engineering,3.84
Student9059,21,Psychology,3.54
Student1382,23,Biology,2.68
Student5011,19,History,2.9
Student53,18,Biology,3.23
Student990,21,History,3.14
Student4816,22,Biology,3.12
Student4498,18,Biology,3.47
Student4980,20,Psychology,3.9
Student9057,19,Psychology,2.8
Student7569,22,History,3.06
Student7565,19,Psychology,3.97
Student4479,23,Psychology,3.56
Student9661,23,Biology,3.45
Student3812,18,History,3.28
Student4909,20,Biology,3.39
Student7111,24,Biology,3.83
Student3039,24,Psychology,2.63
Student6619,18,Biology,3.03
Student6516,22,Mechanical Engineering,2.99
Student7908,19,Mechanical Engineering,3.62
Student6674,24,Mechanical Engineering,2.63
Student8480,19,English,3.87
Student8174,21,Mechanical Engineering,3.86
Student9272,20,Biology,3.38
Student6309,24,History,3.35
Student7385,21,Mechanical Engineering,2.71
Student3701,22,History,2.52
Student6536,24,English,3.41
Student7021,23,Mechanical Engineering,3.94
Student8215,20,Psychology,3.79
Student4183,19,Mechanical Engineering,3.66
Student7181,23,Psychology,3.01
Student6973,19,Psychology,2.82
Student7758,19,Psychology,2.81
Student2928,23,Biology,3.13
Student4242,22,Computer Science,3.52
Student7151,22,Psychology,3.06
Student9744,20,Biology,3.61
Student8664,23,History,3.87
Student1026,22,History,3.64
Student1879,24,Biology,3.38
